REP	10880	364	658	678	AG0004	AG006	BR0026	CD0142	CL0026	CL3.6.7	E-TZA-21-	E-TZA-70	E-UGD-47	GY0040	JUM1	KA2-1-1	KE491	MC0016	Nich-2-3-2	Nich-2-7-4	NP0041	Sar-2-20-1	Sar-AD3-5	TN0001	TN0002	TN0090	US0031	US0041	US0098	VO104	VO108	VO113
r47	0.05722955991521828	0.057234909537777	0.05726143367771582	0.057243748184705186	0.05772937290484669	0.05776506982523217	0.05739345856502025	0.057397855604071686	0.057234909537777	0.057560854790519325	0.05716700102410376	0.05747085528384718	0.057555452056460524	0.057234909537777	0.05788507885218922	0.057406720806747795	0.05740871725349494	0.05756629397319877	0.05722955991521828	0.05722955991521828	0.057560854790519325	0.05773631388183913	0.05723839687601095	0.057417585879884665	0.05740871725349494	0.057417585879884665	0.05679245832073942	0.05805365875563808	0.05740326821368476	0.057240295591642135	0.05678366372715902	0.05678366372715902
r48	0.052794973796250776	0.053112851961455626	0.05298083566626214	0.052794973796250776	0.05280002470115638	0.05280002470115638	0.05247814805895217	0.052794973796250776	0.053112851961455626	0.0529564203588417	0.053570802557684656	0.05396561154805989	0.053112851961455626	0.053112851961455626	0.05343595374975876	0.05280308366029854	0.053915836507416416	0.05263860419935077	0.052794973796250776	0.052794973796250776	0.0529564203588417	0.0531210123949356	0.052794973796250776	0.053915836507416416	0.053915836507416416	0.053915836507416416	0.05217459082336411	0.053279469958191376	0.05247723579388365	0.052794973796250776	0.05216655620957149	0.05216655620957149
r49	0.12533578618583138	0.12643523567571874	0.12626090441546237	0.12626090441546237	0.12569511586392498	0.12575749898297725	0.12539697571659955	0.12569511586392498	0.12629156212146142	0.12624001774964835	0.12511380358957772	0.12555140957968847	0.12586930410894046	0.12659981284419788	0.1268420804444114	0.12569511586392498	0.12569511586392498	0.12588040398907668	0.12533578618583138	0.12535650890028802	0.126170110973747	0.12604353613189606	0.1251713580001904	0.12569511586392498	0.12569511586392498	0.12571590333297336	0.12589154763615937	0.12739102539757874	0.12569511586392498	0.12554172838749578	0.12589154763615937	0.125747814757184
r50	0.044841615012590166	0.044071259633004886	0.04453555111594303	0.04452887067088478	0.04454022949699316	0.044406706331223844	0.04433719434441974	0.044841615012590166	0.04438295645447527	0.0442275340521549	0.04601303129877767	0.04578497139029649	0.0442275340521549	0.044071259633004886	0.044849251042609395	0.044841615012590166	0.04578497139029649	0.04441050715529267	0.044841615012590166	0.044841615012590166	0.0446928054843869	0.0445393041730725	0.04502508809185713	0.045941735774712826	0.04578497139029649	0.04578497139029649	0.04439051678585082	0.044685218389482056	0.04441717461537323	0.044841615012590166	0.04438385732996406	0.04438385732996406
r51	0.00800386630110489	0.008691170283143108	0.008175984864817737	0.008521526407322233	0.008006074146340454	0.008006074146340454	0.008087354541145415	0.008003347499304855	0.008518622695232297	0.008176785584584257	0.008534008244266627	0.008690577294282242	0.008518015583861931	0.008346978340645798	0.008346978340645798	0.008003347499304855	0.008518015583861931	0.008003347499304855	0.008179572398933108	0.008175392889408058	0.008175984864817737	0.008689096619328502	0.00800386630110489	0.008518015583861931	0.008518015583861931	0.008518015583861931	0.008346978340645798	0.008346978340645798	0.008176237178928132	0.008346400686004183	0.008346978340645798	0.008346978340645798
r52	0.01775279004131035	0.01758355879168298	0.01775433529909406	0.017751245251198804	0.01863315765752016	0.018457665255299256	0.018113795959065555	0.017748201674290937	0.017749700535248752	0.01810516492621315	0.017845978000549483	0.018105147711084082	0.017928173773922598	0.017577438074535264	0.018457665255299256	0.017748201674290937	0.01810199613447969	0.01810355759177326	0.01810199613447969	0.017934431674140446	0.01757437931373379	0.017926597759807518	0.017928187879118377	0.01827898728677036	0.01827898728677036	0.01810199613447969	0.01739757591726636	0.01863481317566429	0.018457665255299256	0.01757286587381221	0.01739757591726636	0.01739757591726636
r53	0.01973689536509662	0.020472428409365664	0.020474423942874242	0.020474423942874242	0.019917706732681416	0.01997245592405255	0.020216972215959132	0.019545544452752795	0.02010191507855899	0.019919404556401007	0.019464964989260283	0.019365384743939236	0.01991576466687793	0.020107337932920747	0.01992698333734357	0.019545544452752795	0.019553014371168857	0.020105589626509955	0.01936480232466832	0.019357728894667376	0.020109265518222605	0.02029184405220626	0.019361264963560113	0.019365384743939236	0.019365384743939236	0.019365384743939236	0.019740503258629215	0.019733548915370974	0.020289882493000996	0.019547467781849955	0.019729683533356888	0.019729683533356888
r54	0.034300473410845495	0.035556423322867445	0.03470020835490604	0.034488323470175775	0.03417759500970883	0.0345357245868023	0.03429338867724861	0.033233157840273406	0.034941387177440754	0.03452040255954574	0.033568146687564256	0.033462809529946624	0.03448431888695787	0.03448431888695787	0.033884413402188125	0.03346595991590621	0.033448814518190706	0.03516583990217772	0.03347618113372368	0.033462175016758154	0.03453887367523661	0.03491215977633305	0.03367797130841169	0.0334278439419105	0.0334278439419105	0.0334278439419105	0.03345196230990128	0.0338490033932484	0.03495684809982469	0.03346981142960772	0.03343797641160225	0.03346595991590621
r55	0.045187176164692415	0.04513293187533359	0.044759848554644426	0.0445712167077647	0.044560998792816976	0.04439503831719932	0.04405149303932772	0.0446042286123946	0.04497350116748718	0.04459597105053583	0.043856057999838646	0.04408330189735929	0.044562971368782095	0.044751567624184425	0.04440728502913125	0.04462901966458601	0.044210614576740075	0.045560663612961634	0.045208226610473495	0.04501921947405311	0.04459195724436159	0.045518585577445515	0.04539705167251775	0.04419425706853995	0.04419425706853995	0.044202434308654344	0.043486513175698835	0.043989442132968126	0.044981624752647754	0.044821958119613696	0.04408539342404896	0.04362027636609732
r56	0.09866994535972592	0.09910313240366432	0.09910313240366432	0.09912310752673731	0.09885918165685063	0.09428437079624336	0.0931703985855116	0.0986417616574786	0.0933584242798066	0.09356758304181315	0.09709798320796915	0.09870971505912936	0.09910313240366432	0.09932402924843245	0.0988477010232746	0.09866163127122529	0.09356758304181315	0.09354662753311217	0.09887072569134049	0.09887072569134049	0.09459107316266627	0.0989221938791517	0.09865007255448495	0.09932069694623057	0.09913142480857132	0.09931232430693018	0.09356758304181315	0.09888753280668597	0.09333743806703788	0.09866163127122529	0.09930068278928965	0.09950152477710031
r57	0.19662389248082507	0.1986667588995669	0.20983865257631226	0.20922298471039116	0.1968170613535343	0.19570810066795696	0.19770832185699133	0.19727055595813553	0.19862389566019484	0.19885814256070797	0.19786657077522318	0.19777513202770464	0.1979301546879873	0.19819935994054805	0.1964899648422971	0.19778740788508584	0.1980441832041656	0.19758941732789245	0.19757396183622525	0.19758941732789245	0.19870128158098968	0.19700238889241947	0.1975291750393087	0.19777513202770464	0.19773675645811117	0.19794387227298635	0.2008647546097977	0.19939501918135405	0.19778446765041116	0.19157886871062518	0.20216505829214906	0.20065574030022681
r58	0.04545380389314316	0.046250290079536543	0.04642155686465833	0.0462417307830536	0.0452433907647363	0.04513039185611592	0.0456418530796954	0.04524799430860024	0.046023058967161155	0.04564193607607928	0.04588574687580384	0.0460145495834975	0.04563349933926262	0.046207525270956604	0.04659856429819914	0.04524799430860024	0.04583483731303987	0.04544910923219302	0.04565037593466262	0.045470615875248775	0.04659750787709407	0.045839606381420366	0.04544540256558967	0.046207525270956604	0.046207525270956604	0.0460145495834975	0.04545380389314316	0.04601930182753977	0.04544910923219302	0.045440709670400245	0.04544540256558967	0.04544540256558967
r59	0.05018355167164959	0.04996780763376264	0.05037907973315971	0.05023806813124505	0.04976701383756366	0.04967113903431481	0.049946700157822106	0.049393459324484135	0.0501595621902836	0.049972650777731324	0.05054329206330082	0.050748928608468497	0.049963499482250505	0.0499769604733664	0.05035204857515301	0.049393459324484135	0.05054329206330082	0.049785242679606406	0.05073599944831076	0.05055830739622522	0.05092234095162891	0.049626246787073794	0.05054904192376917	0.05072103380150089	0.05095035666228593	0.05072103380150089	0.049972650777731324	0.05000502495296535	0.04958928867346117	0.04958503020805369	0.049963499482250505	0.049963499482250505
r60	0.047496546282820684	0.04744931531748104	0.04765305994334755	0.04784120718772293	0.04678578225369773	0.04678578225369773	0.04561014143290361	0.04677985608332675	0.04706024371518777	0.04724240449309236	0.04632165598518389	0.0461810341945567	0.04728095359358467	0.04742117176218021	0.04832276824105856	0.04677985608332675	0.046199202495766	0.046813406295818656	0.04809068785421856	0.048287646364181716	0.048039198519903695	0.047477492318599365	0.0476840914109918	0.046190116557543515	0.045984651175568575	0.0461810341945567	0.04272579119406326	0.04748445041987561	0.04685028916542012	0.04665358816080741	0.04376271617449595	0.04347373410359049
r61	0.049215292680108824	0.0495824467583082	0.049577098043529916	0.04958604309451577	0.049771482677384155	0.04959139377424299	0.05026625361290096	0.04957179897938242	0.0495824467583082	0.049577098043529916	0.04903874571064651	0.049209916140448354	0.0495824467583082	0.0495824467583082	0.04938816926742972	0.04957179897938242	0.049209916140448354	0.04978046543465445	0.0494220908947775	0.04960224407618887	0.0495824467583082	0.04940239358299234	0.049215292680108824	0.04902105872554953	0.04902105872554953	0.04902105872554953	0.04994979937538621	0.04938816926742972	0.049771482677384155	0.049577098043529916	0.04994979937538621	0.04994979937538621
r62	0.07916981065664098	0.07883067913354344	0.07883067913354344	0.07898933652631492	0.08054249511523738	0.08040915765540313	0.08027005878005174	0.07846341798217836	0.07863447511692924	0.07896960196936277	0.0798898519680407	0.07957752809629523	0.07863447511692924	0.07863447511692924	0.07900580980321972	0.07846341798217836	0.0794761768281461	0.0807067707744825	0.07916981065664098	0.07918241861669308	0.07931928946811811	0.07948338862186782	0.07933385074248929	0.07981170483214077	0.07964032522463602	0.0794761768281461	0.07883067913354344	0.07916981065664098	0.08073251605013712	0.07846341798217836	0.07880559079279513	0.07880559079279513
r63	0.06221681193188923	0.06127631545384903	0.061435121235714436	0.061584739197248745	0.06222807594692446	0.06209694991149594	0.06172990522895413	0.061247188470501195	0.06109923758587533	0.06125794255467324	0.06188010520785087	0.06165326339972685	0.06109923758587533	0.06109923758587533	0.06190436051868953	0.061247188470501195	0.06157005899769491	0.06253502992194628	0.06221681193188923	0.062226150200010766	0.06173435993230919	0.06188777147859941	0.06237029006572881	0.06188231081693503	0.06172345458049151	0.06157005899769491	0.06158311591222815	0.06221123168996405	0.062400269116391564	0.061247188470501195	0.06156464879862616	0.06156464879862616
r64	0.08127477442116463	0.08127477442116463	0.08144276327605077	0.08144276327605077	0.0815958532901502	0.08197955730025552	0.08222626450517512	0.08198298956818385	0.08127477442116463	0.08127477442116463	0.08151942088093547	0.08178638591977626	0.08127477442116463	0.08162589803110003	0.08178638591977626	0.08196963371468666	0.0817997083597337	0.0812788232201827	0.08127477442116463	0.08127477442116463	0.08146357124545961	0.08128800944590313	0.08127477442116463	0.0816240848946334	0.08178638591977626	0.08178638591977626	0.08109930503877065	0.0820748018575912	0.08142780251669138	0.08213775627857943	0.08109930503877065	0.08109930503877065
r65	0.09257144260185601	0.09240912879404048	0.09257144260185601	0.09257144260185601	0.09221370757162639	0.09259009650324294	0.09315901772427662	0.09277351677844276	0.09240912879404048	0.09240912879404048	0.0930839027885284	0.09323777346980387	0.09240912879404048	0.09257980638573032	0.09274832982123273	0.0927589734667779	0.09325239339919146	0.09208027555937158	0.09257144260185601	0.09257144260185601	0.09275668717679564	0.09242361107592174	0.09257144260185601	0.09308154084328339	0.09323777346980387	0.09323777346980387	0.09206794829632599	0.0930420070177879	0.09222193659808395	0.09308373772863991	0.09206794829632599	0.09206794829632599
r66	0.09526015445495688	0.09544266919753355	0.09594781986237835	0.09594781986237835	0.09491238883495559	0.0951317217263323	0.09515394656747164	0.09547509515947375	0.09544266919753355	0.09561673360312091	0.09585343540727466	0.09593926735931985	0.09544266919753355	0.09561673360312091	0.0954578878102219	0.09545987085287641	0.09595456840812058	0.09477721695156809	0.09526015445495688	0.09526015445495688	0.09579753322707783	0.0954578878102219	0.09526015445495688	0.09593926735931985	0.09593926735931985	0.09593926735931985	0.09492932943219061	0.09558650501075559	0.09492083926670968	0.09579085862664631	0.09492932943219061	0.09492932943219061
r67	0.08549554464812466	0.0638755127322468	0.06370249435183022	0.06337179717041465	0.06335611401237991	0.06346492217667558	0.06281177559832544	0.06300997346549944	0.06352396098674441	0.06335611401237991	0.08370590054015185	0.08459985816654543	0.06352396098674441	0.06356044460413873	0.0631777605228526	0.06300997346549944	0.07748437871204336	0.06302553676876459	0.08469528418688282	0.08470940349322315	0.06337683089935423	0.06318301378562069	0.0840249873340773	0.08425058944006489	0.08451930336130752	0.08459752301693768	0.06404371155329683	0.0631777605228526	0.06318301378562069	0.06300997346549944	0.06404371155329683	0.06404371155329683
r68	0.09401877116146795	0.0943651350004213	0.09469444693996738	0.09469444693996738	0.09304083908253344	0.0932238629266025	0.09321240118165286	0.09389896851439827	0.09419621607989576	0.0943651350004213	0.09426692689049329	0.09435649491628698	0.09419621607989576	0.0943651350004213	0.0945487489606512	0.09388443638067648	0.09437110154122606	0.09306962310099008	0.09401877116146795	0.09401877116146795	0.09437110154122606	0.09421079693697074	0.09401877116146795	0.09452544237523507	0.09452544237523507	0.09435649491628698	0.09353821739386305	0.09454007754824158	0.09320944471555924	0.09404463202189399	0.09353821739386305	0.09353821739386305
r69	0.09566012621217698	0.0963654713351228	0.09670505867190653	0.09670505867190653	0.09534767499200274	0.09561306887633732	0.09580775406855584	0.09586986825095593	0.09635650515482871	0.0961912553054857	0.09559106499845484	0.09567785561905086	0.0960170999571558	0.0961912553054857	0.0962462500855518	0.09586986825095593	0.09567785561905086	0.0953932572399731	0.09569060718081311	0.09567536426315836	0.09618231947113011	0.0960630193685859	0.09566012621217698	0.09588247332829658	0.09585192002463819	0.09570834830477123	0.09551274554059787	0.09626159967894243	0.09552167882184312	0.09588514839252064	0.09551274554059787	0.09551274554059787
r70	0.1668076128420158	0.1625877569495647	0.163266766120801	0.1629684394752053	0.16581474188523138	0.16669753346105548	0.1646893410828577	0.16709842859058754	0.16346537713268805	0.163184181860793	0.16549950124346616	0.16776764738764396	0.16634990808826713	0.1632106859141899	0.16693655852262704	0.16741166635067586	0.16700344869738634	0.16590092002998955	0.16683450049106577	0.16702201221274587	0.16395245849121984	0.16358882924853071	0.16709842859058754	0.16707036434821196	0.16784757723145233	0.1668565987107146	0.16587398524874702	0.16582963952805213	0.16566349038369863	0.16826108654424973	0.16594833197977454	0.1659750429841487
r71	0.1697378185575672	0.16554732851256884	0.1662284195578995	0.16593001337237656	0.16873952809367168	0.16965117906018212	0.16773773623154442	0.1700283696705057	0.16643079006664246	0.16614710636706823	0.16850559445789132	0.17072414127681326	0.16928217014608693	0.1661709388848398	0.16987142629593663	0.17035049420223317	0.16994222638098544	0.1688362871613813	0.16976521974845052	0.16995354366781432	0.1669155779113965	0.166550733813849	0.1700283696705057	0.1700050160867205	0.17078845639470636	0.16979271325509557	0.16881163144353536	0.16875485433783646	0.16859457541010303	0.17122452903213867	0.1688729030258242	0.16890012549113936
r72	0.16608225127942108	0.1624442178612053	0.16315321384064138	0.16295964824104847	0.1651519745843284	0.16593245779567278	0.16503632749737612	0.16590098061189323	0.16340494896172275	0.16301004567068914	0.16599198843107932	0.16704589415808654	0.16606396604184287	0.16303475867239775	0.1660494648539971	0.16614380548379637	0.16645300371648494	0.16528365393603436	0.16587936889892257	0.16608225127942108	0.16391678525746556	0.1635328274162246	0.16601698512604385	0.16651770054261208	0.16725292443223463	0.16631460310112484	0.1651555930246644	0.16516631098352993	0.16511065625682253	0.1669380326493819	0.16527875891922017	0.16514112065616746
r73	0.17152110444029103	0.17134569661530308	0.17168124273078036	0.17168124273078036	0.17133042707001067	0.17140164926920798	0.17109076107365892	0.17088091467163785	0.1716965738226849	0.17134569661530308	0.17185071974939173	0.17171675145720292	0.17136550451616853	0.17150580413248923	0.17204769743262027	0.17105626098239507	0.17187210480570594	0.17133042707001067	0.17154683478794017	0.17157257291448594	0.17134569661530308	0.17150580413248923	0.17154683478794017	0.1716965738226849	0.1716965738226849	0.1716965738226849	0.17136100250666297	0.17220792817273914	0.17133042707001067	0.17070562983198106	0.17136100250666297	0.17136100250666297
r74	0.09992929335197417	0.10012327977535801	0.09991946673265657	0.09993715212381665	0.0995513467443696	0.09958658785580103	0.09957282609311002	0.09897017658982513	0.09973538216086812	0.09991946673265657	0.09958464412598739	0.0997158532799318	0.09954154614370894	0.0997255931358111	0.09916382492687002	0.09916382492687002	0.0997158532799318	0.0995513467443696	0.09994698236236203	0.09996467765174821	0.09973538216086812	0.09954154614370894	0.09994698236236203	0.0997158532799318	0.0997158532799318	0.0997158532799318	0.09973538216086812	0.09916382492687002	0.0999391691411644	0.09896048855362034	0.09973538216086812	0.09973538216086812
r75	0.0565376086330981	0.05672884979052605	0.05636275921586219	0.05635253802463953	0.05614933499922564	0.05615951518396186	0.05578299100504997	0.055964323647687074	0.05672884979052605	0.056543742615879744	0.0559906466182027	0.05654599735090706	0.056543742615879744	0.05672884979052605	0.05595834951180043	0.05597446956096039	0.056525491631262116	0.05614933499922564	0.05672272955747903	0.05673301935695113	0.05658071822263635	0.05672884979052605	0.05672272955747903	0.05671665967029509	0.05671665967029509	0.056525491631262116	0.05635253802463953	0.056346440594064996	0.05615951518396186	0.05597446956096039	0.05635253802463953	0.05635253802463953
r76	0.0661061669785464	0.06561112848855363	0.06541772777404893	0.06540538395673237	0.06517842825387202	0.06531015829814005	0.06506925931330657	0.06532427736105065	0.0657053653538781	0.06571252969025165	0.06517475849435592	0.06571596635249623	0.06571252969025165	0.0657053653538781	0.06491172871827111	0.06532427736105065	0.06569120073125173	0.06529785527316793	0.06632447030843613	0.06653766578541015	0.06595749882348484	0.06573731180328574	0.06629945817220914	0.06589148112647923	0.06589148112647923	0.06569120073125173	0.06590572600572771	0.06531196888372937	0.06529785527316793	0.06532427736105065	0.06590572600572771	0.06590572600572771
r77	0.16802601946088466	0.16844886664173828	0.16847837919734512	0.1686821697035289	0.1675193126190462	0.16785818981726322	0.1678393573262252	0.1674020701445868	0.1683061139019848	0.16808670160777794	0.16957206781036677	0.169384997568042	0.16857782801749369	0.16857782801749369	0.1676209233717795	0.16716961588755222	0.16939123562603486	0.1679851620179718	0.16609428561649797	0.16606481721378347	0.1682452006511423	0.167808739544801	0.16627070562517524	0.16918732045191975	0.16939123562603486	0.16915768036995138	0.16764253040583857	0.1672573773695692	0.16841755501853425	0.16716961588755222	0.1672143366447601	0.1671850873111378
r78	0.07470264915157479	0.07468810265134447	0.07407499458034478	0.07505694225572752	0.07488466160621515	0.07397312432744893	0.07546513108661126	0.0716659419655435	0.07312744856669791	0.07358311922874977	0.07398140754318326	0.0747073776940428	0.07576695838848464	0.0738796090088452	0.07594461818006366	0.07400086530637037	0.07518534112859493	0.07534429181096497	0.07403848998658316	0.07457498232652482	0.07219379497073024	0.0732059326130851	0.07508148703276005	0.07490534902579542	0.07526212882737078	0.07483929309801544	0.07575158937807003	0.07551859875101116	0.07512666395116362	0.07427804963871609	0.07551258530214881	0.07572087008290293
r79	0.09258966260685482	0.09238787570819215	0.09237325560966292	0.09238787570819215	0.09270946258751792	0.09221546191338027	0.09176034689690968	0.09221546191338027	0.0925310539425508	0.0925310539425508	0.09168955554248388	0.09263092509164451	0.09238787570819215	0.09238787570819215	0.09234996290391684	0.09220087153624355	0.09251367891239778	0.09217763824255226	0.0925310539425508	0.09271820215663175	0.09272413932696441	0.092867293524305	0.09254569913611786	0.09260158563367536	0.09254296256180093	0.09237919277999554	0.09166102032161302	0.09218360968028436	0.09217763824255226	0.09220087153624355	0.09167551426111813	0.09169001279493491
r80	0.18438898241843069	0.1888614257305794	0.18825445457204507	0.1887059327910538	0.17870448600853478	0.17850704805435794	0.17998845795016905	0.1893137188833866	0.18898551811393074	0.18955919878389987	0.18545896030287135	0.18560719774887063	0.18834156354277962	0.18887051777308142	0.18966146200298512	0.18934197167328667	0.18599357979034994	0.17863234444515502	0.1852531188638235	0.18504592220137306	0.1892206986977473	0.18853662595636403	0.18503946396821846	0.18455737246004705	0.18496889437771014	0.18515144143506224	0.186192196098889	0.18961211661550534	0.1793923361726737	0.18962511163593693	0.1867632828424459	0.18630921441086715
r81	0.18317511222709792	0.1866172296968576	0.18713638945005612	0.18725816798648173	0.18495463836098802	0.18458783109934573	0.18421397551882165	0.18669682980752264	0.18520066087643114	0.18631555138615966	0.17216583675333844	0.1751224063398075	0.18661753890679963	0.18678883979243807	0.16542122946247384	0.185782181249203	0.16732368863554528	0.18380292695641332	0.18307817606989887	0.18257402126463337	0.18618916601287486	0.18605368368967296	0.18245434262551546	0.16646017582962305	0.16581150050272989	0.16837352050380033	0.18659361205688413	0.18166665584738245	0.18380292695641332	0.18595773270031124	0.18637437627477157	0.1883242939317018
r82	0.22581144879237536	0.23856334949183347	0.2597610199054901	0.25482904409566964	0.23547106781118282	0.23087505628224902	0.23210619353209483	0.2376963649789806	0.22593933779830713	0.25325532166584	0.21704581846717413	0.21754748194993354	0.26177344865721003	0.23823692928037676	0.20056748377028671	0.23054845440156999	0.1877005302748128	0.23267880807936442	0.23371611234721845	0.2387826331068561	0.2561861185556549	0.2593033475012193	0.22975126250701092	0.20872766335944515	0.20120148603242777	0.20794612250579594	0.2533655849599094	0.22713109594758982	0.23246412527780363	0.21597885917710086	0.24594355508585294	0.2526964492250819
r83	0.3001003126081429	0.3310703337579065	0.32604022307855013	0.30984141103441215	0.2833722064278648	0.2763496050930978	0.2569562646266846	0.22870357356506027	0.3064547784813443	0.298673784142996	0.2927123435947687	0.296815997034587	0.33810608179479495	0.3291897762632817	0.27975857034979507	0.2164842930659305	0.25905519839326474	0.26843106034841396	0.3194565249397147	0.32402279715731497	0.32609061945403306	0.33015862963334963	0.3053278594191713	0.29681260025425393	0.28883921586095374	0.29635161008616223	0.27714306683104545	0.26859769225122065	0.26825528698998935	0.2026648641092469	0.2856927296160079	0.28360981821602516
r84	0.32790642711160617	0.3341795204963265	0.327990879734345	0.31595864190398204	0.284165442640513	0.28594590067761616	0.2654986765196786	0.24261788876179186	0.30931208820786227	0.30171447797870815	0.2930827720413457	0.2951787198388363	0.33969785978298306	0.33169985138619107	0.2864758163272368	0.23338343553141289	0.26003568206900424	0.27777986382875575	0.3407185063569826	0.34457171085956184	0.3247811727518728	0.33544236381678705	0.3287678520529056	0.2951966477503101	0.2891022368014537	0.2947554468961036	0.27846095699902457	0.27967497898507476	0.27773826106159943	0.21676360342425335	0.29451859089456417	0.28710699654820676
r85	0.19228432440981816	0.19297315771574072	0.18841374649641054	0.18563276733178477	0.192615754027164	0.19268486840535318	0.19478104887503375	0.19339733940186346	0.1932195898384732	0.18473610843353763	0.18993059205878837	0.19088366122028208	0.19245317999104644	0.1927592898844465	0.1986700842307922	0.19324834834718538	0.18970473358637713	0.20411546049272583	0.19246196476280972	0.19228432440981816	0.19270340339356737	0.19312776397635129	0.19243289986232343	0.1892395060444472	0.1895929159095866	0.189821122212042	0.1929884956662389	0.20040762956979	0.19216103109868635	0.19350492570344893	0.19254097593031175	0.1927249509602131
r86	0.12326375622371871	0.12323635514959606	0.12309722619597274	0.12307758145985788	0.1232257822076645	0.1232257822076645	0.12293841253521341	0.12307758145985788	0.12289920115115181	0.12305794301567807	0.12351885054101969	0.12354890627593193	0.12305794301567807	0.12313653455615087	0.1234633408548662	0.12305794301567807	0.12318389714811592	0.12308667799950496	0.12321396354715448	0.12323362600354447	0.12287959452083191	0.12305794301567807	0.12319430738694012	0.12336221384044811	0.12353016100591253	0.12318389714811592	0.123761305286348	0.1230474018989584	0.12321524992664146	0.1232257822076645	0.12380083630695528	0.123761305286348
r87	0.11246879686308164	0.11209590323287938	0.11209590323287938	0.11213717684444159	0.11164201277804389	0.11193715690627885	0.11248702786100427	0.1122648400990869	0.1122198156028906	0.11220808958854832	0.11199454484696983	0.11210221322775632	0.11193317847359874	0.11209590323287938	0.11177040095013994	0.11254001391896906	0.11216414046324198	0.11196923434430997	0.11294842725595108	0.11274417888709781	0.11224049438711543	0.11197439932098281	0.11286525497837882	0.1120609664978933	0.1120609664978933	0.1120609664978933	0.11246273943920786	0.1123915879268129	0.11217323271515288	0.11186872662450033	0.11237987824777287	0.11233849356699217
r88	0.16779390775319453	0.16875827497679216	0.16837393859714622	0.16837393859714622	0.16885715187122197	0.1689209250276796	0.16826073516026327	0.1675211480500586	0.16868726862777536	0.16849497776319297	0.17035307834069544	0.17049242169855308	0.16825545274603698	0.16877532930966166	0.1690018164527826	0.16793885901837965	0.17043107635110738	0.16867803907962992	0.16800293785657328	0.16779390775319453	0.16882574804213307	0.16858314362111881	0.16795579096667052	0.17040042034736877	0.17040042034736877	0.17040042034736877	0.16947779696461515	0.16877532930966166	0.16882680769519817	0.16753799273889317	0.16938641576292301	0.16959597150781772
r89	0.02145407404107381	0.02181580312178125	0.022174007965585957	0.021813951667350614	0.021987356793041084	0.021806524964668558	0.02200157707736235	0.02199098050488658	0.02163106950967231	0.021634905869446285	0.021486576027124265	0.02163308713291331	0.02163106950967231	0.02163106950967231	0.02204254910878814	0.02199098050488658	0.02162925142417908	0.021987356793041084	0.021280853592536772	0.02146168542090932	0.02199098050488658	0.02163106950967231	0.02145407404107381	0.02162925142417908	0.02162925142417908	0.021810083252551616	0.022166481169656437	0.0221647561263674	0.021991256639321593	0.02201831761704291	0.022012940273228337	0.022190093758125796
r90	0.07252939581640504	0.07286069454018905	0.07296468760761456	0.07281370070705151	0.07332533121506365	0.07304536991549622	0.07209058253185838	0.0729771570237344	0.07265747511221612	0.07247737677442716	0.07263157225959986	0.07281992830045816	0.0726397750946041	0.07264601084010658	0.07363361646859255	0.07298867619271128	0.07281992830045816	0.07263357796663773	0.07283769090017504	0.07281470179987139	0.07314593339664495	0.07282619453342223	0.07264601084010658	0.07280843760252823	0.07281992830045816	0.07280843760252823	0.07315119650116825	0.07328975475123986	0.07233161798247767	0.07331476675972139	0.07313965088433504	0.07313965088433504
r91	0.09381407218388205	0.0939106962932343	0.09359177028764004	0.09359177028764004	0.09320019856472085	0.09302241455992213	0.09342994834416597	0.09396488896769353	0.0937964366842758	0.09360936389033683	0.09359359601677873	0.09398255245687688	0.09397417475501788	0.09381407218388205	0.09379757338306337	0.0934222977260641	0.09398255245687688	0.09280972948230484	0.09367151583998913	0.09352065430063206	0.09399184187418022	0.09385873277713236	0.09360108706042082	0.09377788606024104	0.09396488896769353	0.09396488896769353	0.09320943525296968	0.09358349644503862	0.09280972948230484	0.09417892496262928	0.09339646254354815	0.09339646254354815
r92	0.07704775376584598	0.07759157188861414	0.07758477491475436	0.0774012213150424	0.07632113433037341	0.07633418536109891	0.07618532634273247	0.07704101209725502	0.07740798459079247	0.07704101209725502	0.0766288878986597	0.07656315482079254	0.07704101209725502	0.07759157188861414	0.07687077391105356	0.07704101209725502	0.07649769870487041	0.07632753008809548	0.07704775376584598	0.07704775376584598	0.07759157188861414	0.07721773507445111	0.07704775376584598	0.07649769870487041	0.07649769870487041	0.07649769870487041	0.07703431614356081	0.07704101209725502	0.07613795059503989	0.0768643348349556	0.07703431614356081	0.07703431614356081
r93	0.07932992304845043	0.07969815843962975	0.07987878907992528	0.07969106615675148	0.07839965718669309	0.07841333795399445	0.07812187635214357	0.07932285348674874	0.07951047074973819	0.07951047074973819	0.07918194326247832	0.0790237955200295	0.07932285348674874	0.07969815843962975	0.07952435737080318	0.07932285348674874	0.07895482925741584	0.0782260369591089	0.07932992304845043	0.07932992304845043	0.07988591660931639	0.07950341368691886	0.07932992304845043	0.07895482925741584	0.07895482925741584	0.0791353065978282	0.07931583161756442	0.07969815843962975	0.07839271565127529	0.07914234097909588	0.07931583161756442	0.07931583161756442
